a,b,rank,omega,reg,volume,scaled_reg,leading_coeff,conductor,plot_file
2,144,3,1.8236602565125279190648710531,9.76630758808727,974838.227970582,6176.75526162826,35.620854002542971603630883958,4479232,curve_2_144.png
55,144,2,1.4356547783836453794455400030,7.33775357875698,118182.480699030,1624.28099525466,21.068961975888312280031843853,9802976,curve_55_144.png
13,144,1,1.7465700583915929575100868325,2.12021955099877,43261.3537999920,335.236146038781,3.7031119849909114788941024781,9098560,curve_13_144.png
5,144,2,1.8029908799109454500594532640,15.1930714999153,155148.843349473,3363.12974154661,27.392969352182205730478096535,8965952,curve_5_144.png
5,233,1,1.6727748874851537509129938879,17.2846294069745,384482.311892848,2732.93987189825,28.913294011474385513216840299,23460848,curve_5_233.png
144,987,0,1.1190667885971782739850198759,1.0,39762.09562168221,632.4555320336758,4.4762671543887130959400795037,611943984,curve_144_987.png
5,377,0,1.5496914677620694121788946078,1.0,20734.367683247874,632.4555320336758,13.947223209858624709610051470,61407728,curve_5_377.png
21,144,2,1.6874691958601400236403374706,6.62537298389561,77237.5777686400,1466.58882840793,22.360225642815634637073738361,3183552,curve_21_144.png
2,233,1,1.6865838951783869258363782598,3.15827498563924,69107.5242826737,499.367121587778,21.306782909295550373241513427,1675240,curve_2_233.png
3,144,2,1.8167876573841279042096187870,2.14175665201168,21540.3027628263,474.098044992149,15.564468201980692808604909534,1493280,curve_3_144.png
34,377,1,1.4571767764884481255446550982,4.35596617231826,127688.359892776,688.738725758561,12.694825490942907161324575959,31957592,curve_34_377.png
8,610,0,1.4279663870929885443373110481,1.0,24419.98034559443,632.4555320336758,1.4279663870929885443373110481,160779968,curve_8_610.png
8,144,1,1.7821039147165680106105323788,1.07933205379997,21153.4066800825,170.657382081765,3.8469637567120004704082803577,70240,curve_8_144.png
34,610,1,1.3731412082195891466705646370,3.01649292645908,99577.9548769655,476.949409669874,4.1420707416238652217448538436,163262656,curve_34_610.png
2,377,0,1.5589270075696999956633792140,1.0,20489.422478398254,632.4555320336758,6.2357080302787999826535168559,2790920,curve_2_377.png
55,610,2,1.3265565438971241600404508508,6.90274662144888,130214.821466323,1527.98810043674,9.1568837015467832082612638933,171395200,curve_55_610.png
21,2,1,1.7441919893137002596347715390,4.15291625426731,84968.0968422967,656.633714770983,7.2434832629836962987531199630,37152,curve_21_2.png
3,377,1,1.5558507464195442817694580520,10.2183216102621,262745.323458296,1615.65850762737,15.898183304481182575358360035,15350364,curve_3_377.png
1,21,0,2.4983735248306727547234516286,1.0,7977.495013120014,632.4555320336758,2.4983735248306727547234516286,190576,curve_1_21.png
3,5,1,2.8580130876122858836496693035,0.127766310765716,973.596986167114,20.2016275128277,2.1909467299461232406770419718,1044,curve_3_5.png
8,55,2,2.0317399192714791049290761119,3.29938244970186,26533.0058702284,730.349438913068,6.7034870320029995360070870804,1339568,curve_8_55.png
144,21,1,1.0748331568869917022828754687,17.9965536506859,969613.218307042,2845.50497847929,19.343292573452886172047012157,47823372,curve_144_21.png
2,55,0,2.1264399760315305154650476962,1.0,11012.223651634424,632.4555320336758,2.1264399760315305154650476962,1307312,curve_2_55.png
8,987,1,1.3220958334782461832692313234,13.4788230693098,479973.645712265,2131.18905387203,17.820295820124973873842998103,420873776,curve_8_987.png
144,233,1,1.1093071817654113436605273746,2.16316418289501,109415.065968623,342.026288542263,14.397681380538820045587978770,17879652,curve_144_233.png
8,34,1,2.1469885073267084566979641745,1.62260384412619,21910.0996916953,256.556194379180,3.4837118052830758619487836745,532160,curve_8_34.png
8,5,0,2.3119488702330991026861257039,1.0,9315.900235141295,632.4555320336758,2.3119488702330991026861257039,10892,curve_8_5.png
377,3,0,0.84165254440511345572830976827,1.0,70293.56963039214,632.4555320336758,3.3666101776204538229132390731,342929240,curve_377_3.png
21,1,2,1.7382969364702714004601322523,5.29350359688480,58154.7647670513,1171.76697179148,9.2016810856592060333852719456,593136,curve_21_1.png
8,3,1,2.2839609557413896007658423070,2.67565737267656,31925.9950103098,423.058576793995,6.1110969701348557054781464553,36656,curve_8_3.png
-1706,6320,1,0.42236269178325809849360427108,3.38343524498343,1.18053281454737e6,534.968084491871,5.7161472701821916623395660050,150258963712,curve_-1706_6320.png
